id,name,host_name,host_is_superhost,host_listings_count,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,availability_365,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
553892,Large downtown room with great view,Caroline,f,5,Trinity-Bellwoods,43.65239,-79.40902,House,Private room,3,1,1,2,Real Bed,52,326,95,10,9,10,10,10,10
556724,Large family home in High Park,Shelagh,f,0,Roncesvalles,43.64842,-79.4546,House,Entire home/apt,7,1.5,4,4,Real Bed,245,87,93,10,9,10,10,10,9
563542,Bright Large 2 Bedroom Central,Bojan,f,1,Palmerston/Little Italy,43.65707,-79.41011,Apartment,Entire home/apt,4,1,2,2,Real Bed,98,0,80,10,8,10,8,8,10
571239,Beautiful Family Home in the City,David,f,1,Greenwood-Coxwell,43.68181,-79.32462,House,Entire home/apt,6,1.5,3,3,Real Bed,249,359,90,9,8,10,10,9,9
571391,Art Deco  -Heart of Toronto - sports & concerts,Lesli,f,1,Downtown Toronto,43.66525,-79.38752,Apartment,Entire home/apt,2,1,1,1,Real Bed,119,325,92,9,9,10,10,10,9
571429,Chic Upper Beach 3 Bedroom Beauty,Nick & Nena,f,11,The Danforth,43.68617,-79.29311,Apartment,Entire home/apt,7,1,3,3,Real Bed,119,216,86,10,9,10,10,9,9
573489,Kid friendly neighbourhood. ,B,f,1,Wychwood Park,43.67673,-79.42318,House,Entire home/apt,6,4,2,3,Real Bed,350,0,,,,,,,
573892,DOWNTOWN TORONTO LUXURY FURNISHED CORPORATE SUITE,Frank,f,6,Entertainment District,43.64317,-79.38044,Condominium,Entire home/apt,2,1,1,1,Real Bed,169,325,97,10,10,10,10,10,10
578292,"Modern Upscale Condo, HUGE Balcony, WALKSCORE 100",Jason,f,1,Downtown Toronto,43.65409,-79.38456,Condominium,Entire home/apt,3,1.5,1,2,Real Bed,130,287,100,10,9,10,10,10,10
579918,Luxury Queen West Private Loft,Vee,f,1,Niagara,43.63803,-79.41904,Condominium,Entire home/apt,2,1,2,1,Real Bed,130,0,96,10,9,9,10,9,10
593324,Charming Victorian in Leslieville,Susan,f,1,Riverdale,43.66096,-79.34763,House,Entire home/apt,3,1.5,2,2,Real Bed,114,0,97,10,10,10,10,10,10
599591,Artful Retreat & Queer Friendly,Michelle,f,3,Dufferin Grove,43.65354,-79.43508,Apartment,Entire home/apt,4,1,1,2,Real Bed,90,306,95,10,9,10,10,10,9
602407,Large bedroom with private bathroom,Nanou,f,1,Woodbine Corridor,43.67666,-79.31322,House,Private room,2,1.5,1,1,Real Bed,69,2,93,9,10,10,10,9,9
602943,Mina's Guest House- Room # 4,Arya,f,24,Garden District,43.65759,-79.37072,Guesthouse,Private room,2,3.5,1,1,Real Bed,65,82,68,7,7,8,7,5,7
610699,Greater Toronto Area CONDO,Nishad,f,1,Parkwoods,43.75321,-79.33166,Condominium,Private room,1,1,1,1,Real Bed,50,281,100,10,9,10,10,9,10
611735,Comfort and  quiet   SPECIAL TIFF AVAILABILITY,Danny,f,2,Dovercourt Park,43.66271,-79.42506,Apartment,Private room,2,1.5,1,1,Real Bed,89,0,100,10,9,10,10,10,9
613695,House in Little Italy,Sean,f,1,Palmerston/Little Italy,43.65958,-79.41257,Apartment,Entire home/apt,4,1,0,2,Real Bed,75,0,,,,,,,
616011,1 MIN TO SUBWAY  COZY ROOM DOWNTOWN TORONTO,Gabriela,f,2,Downtown Toronto,43.6704,-79.37574,Apartment,Private room,1,1,1,1,Real Bed,54,186,93,9,9,10,10,10,9
620965,Private Room in Artist Home by Transit,Hajnal,t,3,Cliffside,43.70519,-79.24774,House,Private room,1,1,1,1,Real Bed,34,177,94,10,9,10,10,9,10
624190,Danforth/Greek Town  appartment,Brigitt,f,1,Broadview North,43.69032,-79.35236,Apartment,Entire home/apt,2,,1,,Real Bed,450,0,,,,,,,
625877,Calming Bedroom 2 - Beaches Toronto,Julie,t,4,Woodbine Corridor,43.67567,-79.3122,House,Private room,1,1,1,1,Real Bed,29,257,100,10,10,10,10,10,10
625942,Calming Bedroom 3 - Beaches Toronto,Julie,t,4,Woodbine Corridor,43.67638,-79.3102,House,Private room,1,1,1,1,Real Bed,31,220,98,10,10,10,10,9,10
627217,parking space only,Jessica,f,1,Pellam Park,43.67368,-79.46032,Parking Space,Shared room,1,,1,,Real Bed,100,0,,,,,,,
629995,Shared Loft in Queen West- On Couch,Kyle,t,2,Roncesvalles,43.64372,-79.43283,Loft,Shared room,1,1,1,1,Couch,71,350,100,10,10,10,10,10,10
638500,3 bdrm on Queen West TO,Lisa Marie,f,1,Parkdale,43.63912,-79.43946,Apartment,Entire home/apt,5,3,3,3,Real Bed,94,0,84,9,9,10,10,8,9
638586,Toronto Downtown near TIFF &  Convention Centre,Solange,t,1,Downtown Toronto,43.64271,-79.39244,Condominium,Entire home/apt,2,1,1,1,Real Bed,200,357,94,10,9,9,10,10,9
643389,"Bachelor Apt, 2nd flr, South Window",Mark,f,1,Parkdale,43.63514,-79.42736,Apartment,Entire home/apt,2,1,0,1,Futon,65,0,80,9,8,10,9,9,7
643916,House or rooms in lower Junction,Yvonne,f,1,The Junction,43.66203,-79.47818,House,Entire home/apt,3,2,2,2,Real Bed,119,220,95,10,10,10,10,10,10
647978,Vibrant 1+1 Condo. CNE/Lake view,Lev,t,1,Niagara,43.63748,-79.40566,Condominium,Entire home/apt,4,1,1,2,Real Bed,141,47,97,10,9,10,10,10,10
654048,4 Bedroom House Great Location,Minoo,f,1,Morningside,43.78505,-79.20887,House,Entire home/apt,8,1.5,4,5,Real Bed,249,229,98,10,10,10,10,9,10
655522,Sunny and Charming Apartment,Basil,f,1,Downtown Toronto,43.65805,-79.39601,Apartment,Entire home/apt,2,1,1,1,Real Bed,85,0,96,10,10,10,10,10,9
662562, CONVENIENTLY LOCATED  STUDIO ,Frank,f,1,Downtown Toronto,43.65653,-79.36297,Apartment,Entire home/apt,2,1,1,1,Real Bed,51,0,,,,,,,
666670,Super Studio in the Upper Beach II,Nick & Nena,f,11,The Danforth,43.68524,-79.2911,Apartment,Entire home/apt,3,1,1,1,Real Bed,57,322,90,9,9,10,10,9,9
666801,Downtown Stylish Bachelor Apartment,Nedia,t,1,The Annex,43.67038,-79.40463,House,Entire home/apt,2,1,1,1,Real Bed,98,0,93,10,10,10,10,10,10
669162,SPECTACULAR VIEW DWNTOWN TORONTO.,Jerry,f,1,Downtown Toronto,43.66675,-79.37549,Apartment,Entire home/apt,2,1,1,1,Real Bed,225,358,,,,,,,
674193,"Comfortable, cozy home in convenient mid-town.",Rosalie,t,1,Davisville,43.7024,-79.39664,House,Private room,1,1,1,1,Real Bed,65,19,96,10,10,10,10,10,10
677355,Private Guest Room in Downtown Toronto,Rk,f,5,Palmerston/Little Italy,43.65806,-79.41356,House,Private room,2,2,1,1,Real Bed,34,143,96,10,9,10,10,10,9
682099,Art lovers dream in Queen West,Jennifer,t,1,Downtown Toronto,43.65047,-79.39239,Condominium,Private room,2,1,1,2,Real Bed,93,92,97,10,10,10,10,10,10
683292, Bedroom with adjacen bath (single ,Stanley,f,3,Humbermede,43.74975,-79.54777,Townhouse,Private room,1,3,1,1,Real Bed,38,342,97,10,10,10,10,9,9
683293,Large bedroom with private bathroom,Stanley,f,3,Humbermede,43.74979,-79.54896,House,Private room,2,1,1,1,Real Bed,45,328,95,9,10,10,10,9,10
701230,Authentic Bright Artist's Loft,Darby,f,1,High Park North,43.65848,-79.45408,Loft,Entire home/apt,2,1,1,1,Real Bed,100,0,100,10,10,10,10,10,10
702286,Beautiful Garden Apt With Porches,Wies,f,5,Roncesvalles,43.65369,-79.45178,Apartment,Entire home/apt,4,1,1,1,Real Bed,230,362,91,9,9,10,10,10,9
703124,Your Home Away From Home -3 BEDROOM,Wies,f,5,Roncesvalles,43.65541,-79.45327,House,Entire home/apt,7,1,3,4,Real Bed,345,226,98,10,10,10,10,10,10
703133,2 BDRM 2000SF Executive Suite,Wies,f,5,Roncesvalles,43.65541,-79.45289,House,Entire home/apt,5,1,2,3,Real Bed,285,228,85,10,10,10,10,10,9
707799,LUXURY DOWNTOWN CELEBRITY SUITE!,Milé,f,1,Saint Lawrence,43.64827,-79.36607,Apartment,Entire home/apt,2,1,1,1,Real Bed,145,240,100,10,10,10,10,10,10
708757,Home away from Home in Toronto,Maxim,f,3,Long Branch,43.59771,-79.5248,Townhouse,Private room,2,0,1,1,Real Bed,46,344,93,10,10,10,10,9,9
719384,Convenient 1B + Guest Room Condo,Toronto Suite Rentals,f,73,Henry Farm,43.76686,-79.38285,Apartment,Entire home/apt,3,2,1,2,Real Bed,169,38,70,9,9,9,10,10,8
720213,# In the heart of Downtown-Classic Victorian Home,Jeff,f,2,Downtown Toronto,43.64446,-79.40268,House,Entire home/apt,3,1,2,2,Real Bed,189,0,99,10,10,10,10,10,10
720645,Cozy Room Close to downtown Toronto,Maxim,f,3,Long Branch,43.59743,-79.52484,Townhouse,Private room,2,1,1,1,Real Bed,41,333,95,10,10,10,10,9,9
721441,Master Bedroom (Danforth Area),Boris,t,0,Danforth Village,43.68814,-79.34444,House,Private room,2,1,1,1,Real Bed,58,331,98,10,10,10,10,10,10
727514,The Whole Enchilada: flexible & hip,Caroline,f,5,Trinity-Bellwoods,43.65098,-79.41023,House,Private room,5,1,1,4,Real Bed,52,346,94,9,10,10,10,10,10
728296,Stunning 17FT Ceiling Modern Condo,Toronto Suite Rentals,f,73,Niagara,43.63752,-79.41382,Apartment,Entire home/apt,3,1,1,2,Real Bed,169,76,89,9,9,10,9,10,8
728817,Charming Victorian Home,Jeremy And Monica,f,1,Roncesvalles,43.64111,-79.44661,House,Entire home/apt,6,2,4,4,Real Bed,269,308,100,10,10,10,10,10,9
732562,Your Leaside Home Near Sunnybrook,Liz,f,3,Leaside,43.71445,-79.36336,Guest suite,Entire home/apt,2,1,1,1,Real Bed,98,305,98,10,10,10,10,10,10
734305,Luxury Condo with City & Lake Views,Izabela,f,1,Downtown Toronto,43.64015,-79.39331,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,220,94,10,10,10,10,9,10
738252,Newly renov 2 bed lower level/ basement suite,Wies,f,5,Roncesvalles,43.65394,-79.45248,House,Entire home/apt,4,1,2,3,Real Bed,204,312,85,8,8,9,10,10,8
742076,Ideal Cosy Quiet City Getaway,Catherine,f,4,Ionview,43.73273,-79.27358,House,Entire home/apt,4,1,2,3,Real Bed,133,50,91,9,10,10,10,9,9
756619,Winchester Suite /  Large Modern Bedroom Downtown,Andrew,t,3,Cabbagetown,43.66389,-79.3705,House,Private room,1,1,1,1,Real Bed,76,95,98,10,10,10,10,10,10
761537,Downtown Condo at Yonge & Carlton,Nick,f,1,Downtown Toronto,43.6598,-79.37992,Condominium,Entire home/apt,2,1,1,1,Real Bed,190,0,97,10,9,10,10,10,9
762143,Hidden lakeview oasis downtown,Patricia,f,1,Downtown Toronto,43.63757,-79.39253,Condominium,Entire home/apt,2,1,1,1,Real Bed,93,0,80,9,8,9,9,8,8
762427,"Central, beside subway, indoor pool and sauna",Christina,t,2,Davisville,43.70541,-79.39508,Apartment,Entire home/apt,3,1,0,2,Real Bed,76,121,96,9,9,10,10,10,10
762472,Amazing Loft for rent downtown T.O.,Peter,f,1,Downtown Toronto,43.65018,-79.36801,Apartment,Entire home/apt,1,2,2,1,Real Bed,138,0,,,,,,,
764983,"Big 3 Bedroom Home, Easy to Beach &  Downtown",Kim And Jerry,f,1,The Danforth,43.68086,-79.30945,Bungalow,Entire home/apt,7,2,3,4,Real Bed,340,311,99,10,10,10,10,10,10
771141,Studio Loft/Walk to Eaton Center,Margaret,t,3,Garden District,43.65649,-79.3715,Apartment,Entire home/apt,2,,1,1,Real Bed,75,257,89,10,10,10,10,8,9
775965,T.O WEST END,Jessica Joy,f,1,Roncesvalles,43.65394,-79.44922,Loft,Entire home/apt,1,,1,1,Real Bed,96,258,100,10,10,10,10,10,10
776320,Modern loft-style apt. in Little-Palmerston home,Ashwini,t,2,Palmerston/Little Italy,43.66237,-79.41412,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,63,99,10,10,10,10,10,10
778990,1B + Office w/ Large Private Patio,Toronto Suite Rentals,f,73,Downtown Toronto,43.64046,-79.39496,Apartment,Entire home/apt,2,1,1,1,Real Bed,149,115,87,9,8,9,8,9,8
779670,"Rosedale, Furnished Modern 4 Bdrm House",Stephanie,f,2,Rosedale,43.67687,-79.38436,House,Entire home/apt,6,3,4,4,Real Bed,400,37,100,10,10,10,10,10,10
783951,King West designer 1 bedroom condo,Igor,t,1,Fashion District,43.64289,-79.39922,Condominium,Entire home/apt,2,1,1,1,Real Bed,150,160,96,10,9,10,10,10,10
787074,Stylish Penthouse with Stunning Lake and City View,Tracy,t,2,The Junction,43.666,-79.46477,Condominium,Entire home/apt,2,1,1,1,Real Bed,114,364,95,10,10,9,10,9,9
788710,Luxury Toronto Apartment ,Richard,f,1,Roncesvalles,43.64503,-79.45254,Apartment,Entire home/apt,2,,1,1,Real Bed,80,0,100,10,10,10,10,10,10
789266,Walk to Trendy Eateries from a Vibrant Apartment,Michelle,t,1,The Junction,43.66528,-79.47276,Apartment,Entire home/apt,4,1,1,1,Real Bed,150,122,96,10,9,10,10,10,10
790590,Stylish 1 Bedroom Suite + Parking,Toronto Suite Rentals,f,73,Downtown Toronto,43.64044,-79.39541,Apartment,Entire home/apt,2,1,1,1,Real Bed,149,5,78,9,9,8,9,10,9
790887,"Prime Downtown *SHARED* apartment, Wellesley&Yonge",Robert,t,2,Downtown Toronto,43.66455,-79.38533,Condominium,Private room,2,1,1,1,Real Bed,114,342,99,10,10,10,10,10,10
791012,1+ den near CN Tower w/ parking,Andie,f,1,Downtown Toronto,43.64071,-79.39318,Apartment,Entire home/apt,3,1,1,1,Real Bed,130,0,85,10,7,10,10,10,10
791485,"Cute rm w/breakfast, Toronto subway",Tammy,f,1,The Pocket,43.67421,-79.3418,House,Private room,2,1,1,1,Futon,62,347,94,9,10,10,10,10,9
794506,Beautiful suite in Downtown Toronto,Oron,f,1,Downtown Toronto,43.63989,-79.39035,Condominium,Entire home/apt,2,1,1,1,Real Bed,150,29,96,10,10,10,10,10,10
796501,Stunning modern bachelor apartment,Dale,f,2,South Hill/Rathnelly,43.68249,-79.4046,House,Private room,2,1,1,1,Real Bed,159,357,98,10,10,10,10,10,10
812922,Large Bright Room - Great Window - in Toronto Home,Sandra,t,2,Roncesvalles,43.64142,-79.43952,House,Private room,2,1,1,1,Pull-out Sofa,45,7,97,10,10,10,10,9,10
815663,Walk to CN Tower/Rogers Centre,Gisella & Cesar,t,3,Downtown Toronto,43.64633,-79.39261,Apartment,Entire home/apt,4,1,1,1,Real Bed,140,310,95,10,10,10,10,10,10
818228,Private Room in Downtown Toronto RM2,Graeme,t,3,Wallace Emerson,43.65854,-79.44323,House,Private room,1,1.5,1,1,Real Bed,45,341,96,10,10,10,10,10,10
819957,Dovercourt Village Holiday,Alex,f,1,Dovercourt Park,43.66744,-79.42984,House,Private room,2,2.5,1,1,Real Bed,60,87,100,10,10,10,10,10,10
819981,"Quiet, Sunny, Cozy & Eco 1 bedroom",Laura,f,1,Dufferin Grove,43.65217,-79.43591,Apartment,Entire home/apt,2,1,1,1,Futon,45,0,98,10,10,10,10,9,9
820177,Little Italy 1 Bedroom Apt - Excellent Location!,Vinita + Joe,t,2,Palmerston/Little Italy,43.65696,-79.42003,Guest suite,Entire home/apt,3,1,1,1,Real Bed,88,88,94,9,9,10,10,10,9
822085,Beautiful Deluxe Toronto Home,Scott,f,1,Rosedale,43.68885,-79.37839,House,Entire home/apt,9,5,5,6,Real Bed,982,364,97,10,9,10,10,10,10
826801,A Cozy Room in Beautiful Apartment,Renu,f,2,Niagara,43.63528,-79.40189,Apartment,Private room,2,1,1,1,Real Bed,96,0,87,9,9,10,10,9,7
827774,Beautiful House in Central Toronto,Ted,f,1,Danforth Village,43.68141,-79.3353,House,Private room,2,1.5,1,1,Real Bed,85,0,,,,,,,
829737,Modern Downtown Two Bedroom July 2019,Cristina,f,3,Downtown Toronto,43.66101,-79.36323,Apartment,Entire home/apt,4,1,2,2,Real Bed,85,1,90,10,8,10,10,10,10
832458,"Cozy Quiet Apartment, Plenty of Tea",Robin,f,1,Palmerston/Little Italy,43.65474,-79.42532,Apartment,Entire home/apt,2,1,0,1,Real Bed,94,1,92,10,9,10,9,10,9
833588,Lovely place in prime Yorkville,Henry,f,2,The Annex,43.67034,-79.39203,Condominium,Entire home/apt,2,1,1,1,Real Bed,130,288,90,8,10,10,10,10,10
834150,Cosy room in a funky apartment,Lauren,f,2,Little Portugal,43.65132,-79.43274,Apartment,Private room,2,1,1,1,Real Bed,45,0,96,10,10,10,10,10,10
835116,Comfy 1BD Great Location! Park Free,Tyrone,f,1,Riverdale,43.66336,-79.34374,Apartment,Entire home/apt,2,1,1,1,Real Bed,109,0,89,9,8,9,9,10,9
840235,Modern Canadiana Cottage by the Park,Elyssa,t,1,Swansea,43.64422,-79.47561,Guest suite,Entire home/apt,2,1,1,1,Real Bed,119,177,97,10,10,10,10,10,10
842016,"Beautiful, Bright, Fully Furnished ",Drea,f,1,Forest Hill,43.68536,-79.40745,Apartment,Shared room,1,1,1,1,Couch,67,0,,,,,,,
843521,Forest Hill Village Condo,Alana,f,2,Forest Hill,43.68911,-79.41412,Condominium,Entire home/apt,3,1,2,2,Real Bed,134,0,95,9,9,10,10,10,9
849500,Central Downtown room with views,Olivia,t,1,Downtown Toronto,43.65243,-79.36779,Condominium,Private room,2,1,1,1,Real Bed,80,317,98,10,10,10,10,10,10
850109,2rm suite (Br+Liv) Fairview Mall 15min to subway H,Irene,t,14,Pleasant View,43.78025,-79.32878,House,Private room,2,1,1,1,Real Bed,33,356,98,10,10,10,10,10,10
850246,Comfy bright room in Toronto @ Don Mills subway Y,Irene,t,14,Pleasant View,43.7797,-79.32882,House,Private room,1,1,1,1,Futon,24,0,95,10,9,10,10,10,9
852013,Modern Large 2BR Condo near Lake,Toronto Suite Rentals,f,73,Downtown Toronto,43.63711,-79.39728,Apartment,Entire home/apt,4,1,2,2,Real Bed,189,35,80,8,5,6,8,9,7
855991,HOTEL ALTERNATIVE accommodation,Vas,f,4,Garden District,43.65301,-79.37899,Condominium,Entire home/apt,2,1,1,1,Real Bed,161,242,97,10,10,9,10,10,10
863183,ADORABLE CONDO - Close to the Lake!,Tianna,f,1,Mimico,43.62393,-79.48803,Apartment,Entire home/apt,2,1,1,1,Real Bed,89,128,95,10,10,10,10,10,9
864006,Large 2BR -Charming Arts Apartment,Lauren,f,2,Little Portugal,43.65188,-79.4324,Apartment,Entire home/apt,4,1,2,2,Real Bed,100,57,90,10,9,10,10,10,10
864104,Chic Downtown Toronto Apartment,Kojenwa,t,3,Palmerston/Little Italy,43.65806,-79.42713,House,Private room,2,,1,1,Real Bed,102,331,96,10,9,10,10,10,9
864193,Big Room with King Bed and mattres ,Nida,f,1,Westminster/Branson,43.78345,-79.44525,Apartment,Private room,2,1,1,1,Real Bed,117,359,,,,,,,
872128,LUXURY2Bedrm/2Bath/2Level/1Prk-Loft,Mia,f,2,Niagara,43.6381,-79.41828,Loft,Entire home/apt,5,2,2,2,Real Bed,149,0,93,10,10,10,10,9,9
875224,Cottage in the city- great location,Sheree,f,3,Wychwood Park,43.68016,-79.42653,House,Entire home/apt,5,1.5,3,4,Real Bed,162,0,96,10,9,10,10,10,10
880158,3 bedroom house in Toronto Beach,Anne,f,1,Woodbine Corridor,43.66838,-79.31301,House,Entire home/apt,5,1,3,4,Real Bed,160,0,100,10,8,10,10,10,10
883109,Your home in the heart of Toronto,Laurie And Martin,f,1,Greek Town,43.68241,-79.3525,House,Entire home/apt,7,2,4,5,Real Bed,299,0,90,10,9,10,10,10,10
890149,Perfectly located city home,Leah + Kanishka,f,1,Dovercourt Park,43.66342,-79.42836,House,Entire home/apt,8,2,4,4,Real Bed,200,0,98,10,10,10,10,10,10
892352,Panoramic Views From a Vibrant Loft in Downtown,Matthew,t,1,Downtown Toronto,43.65043,-79.39693,Loft,Entire home/apt,4,1,2,1,Real Bed,297,131,98,10,9,10,10,10,10
898870,Artists' Home in heart of The Annex,Esther,f,1,The Annex,43.67223,-79.41294,House,Entire home/apt,8,2.5,4,4,Real Bed,346,220,96,10,10,10,10,10,10
908807,Great Danforth apt - parking & view,Jodi,t,1,Greek Town,43.67773,-79.36127,Apartment,Entire home/apt,3,1,1,1,Real Bed,176,270,96,9,9,10,10,10,9
918623,50 Things to See'n Do in 5 to15 min,Alina,t,2,Riverdale,43.67514,-79.34263,House,Private room,1,1,1,1,Real Bed,41,292,95,10,9,10,10,10,10
921746,West Downtown Toronto Cozy Home,Sari,t,2,Parkdale,43.63807,-79.44431,Apartment,Private room,2,2,1,1,Real Bed,50,317,83,9,8,10,9,9,9
923427,Big Room in a Great Neighbourhood,Mark,f,2,Palmerston/Little Italy,43.66027,-79.40998,Apartment,Private room,2,1,1,1,Real Bed,65,21,93,9,8,9,9,10,9
925491,Suite Toronto Luxury Downtown Condo,Oscar,t,3,Entertainment District,43.64352,-79.38145,Condominium,Entire home/apt,4,1,1,1,Real Bed,149,258,96,10,10,10,10,10,10
927129,Clean Modern Walkable-1BR Riverdale,Britta,f,0,The Pocket,43.67058,-79.34093,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,31,99,10,10,10,10,9,10
929686,Basement Apartment Downtown Toronto,Leo,t,1,The Pocket,43.67302,-79.34111,Apartment,Entire home/apt,2,1,1,1,Real Bed,89,249,94,10,9,10,10,10,10
934523,"★ Amazing Downtown Suite next to Union, CN Tower ★",Downtown Suite Living,t,17,Downtown Toronto,43.64353,-79.38231,Condominium,Entire home/apt,3,1,1,2,Real Bed,130,172,96,10,10,10,10,10,9
940553,Casa Loma Area+Amazing Deck+Free Parking,Susanne,f,2,Casa Loma,43.6779,-79.41008,Apartment,Entire home/apt,4,1,2,2,Real Bed,184,0,97,10,10,10,10,9,10
941071,Beautiful and Spacious Danforth Village Home,Kathleen,f,1,Greenwood-Coxwell,43.6828,-79.32503,House,Entire home/apt,8,2,4,4,Real Bed,269,30,94,10,7,10,10,10,9
950053,PAN AM PENTHOUSE WITH SKYLINE VIEWS,Adrian,t,2,Downtown Toronto,43.65747,-79.35645,Loft,Entire home/apt,2,1,1,1,Real Bed,161,161,100,10,10,10,10,10,10
954475,1 BR-Close to Yonge & Eglinton 101,Raja,f,14,Flemingdon Park,43.72107,-79.33604,House,Private room,1,1,1,1,Real Bed,40,176,94,9,9,10,10,10,9
954935,Furnished 1 Bedroom Appartment,Kc,f,1,Riverdale,43.66491,-79.3355,Apartment,Entire home/apt,3,1,1,1,Real Bed,88,294,96,9,9,10,10,9,9
955073,YONGE - DUNDAS Fully Furnished,Vas,f,4,Downtown Toronto,43.65435,-79.37952,Condominium,Entire home/apt,2,1,0,1,Real Bed,170,241,89,9,9,9,9,9,9
955446,Downtown Toronto Furnished Wifi/Prk,Sam,f,3,Downtown Toronto,43.64585,-79.39164,Condominium,Entire home/apt,5,0,0,2,Real Bed,178,59,92,9,10,9,9,10,9
956250,Lovely fully detached private house,Amanda,f,1,Dufferin Grove,43.65356,-79.43441,House,Entire home/apt,8,2,4,5,Real Bed,379,220,85,10,9,10,10,10,9
960627,3-bed private room @ King St. West/Spadina,Brahm,f,4,Entertainment District,43.64651,-79.39433,House,Private room,4,1,1,3,Futon,65,0,90,9,9,9,10,10,9
961974,Chic! in the Entertainment District,Elisabeth,t,4,Entertainment District,43.64465,-79.3898,Condominium,Entire home/apt,5,1,2,3,Real Bed,295,310,100,10,10,10,10,10,9
977495,Toronto East End Apart. in Greek Town - Cosy Nest,Elizabeth,f,1,Greek Town,43.67985,-79.36058,Apartment,Entire home/apt,3,1,1,2,Real Bed,84,316,90,9,9,9,9,10,9
985003,Prime Leslieville 1 Bdrm in house,Jeff (Jean-Francois),t,2,Riverdale,43.66699,-79.33757,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,72,281,93,10,9,10,10,10,9
985072,Recently Renovated Studio Apartment,Stefan,f,2,Little Portugal,43.64587,-79.43386,Guest suite,Entire home/apt,2,1,1,1,Real Bed,80,293,94,10,9,10,10,10,9
985498,1+ Den - Entertainment District,Wayne,t,3,Downtown Toronto,43.64354,-79.39046,Condominium,Entire home/apt,2,1,1,1,Real Bed,97,89,98,10,10,10,10,10,10
985648,Private bedroom in Brockton Village.,Kristin,f,1,Little Portugal,43.6513,-79.43749,House,Private room,2,1.5,1,1,Real Bed,100,365,97,8,10,10,10,10,10
987647,BRIGHT STYLISH 1 BDRM BALCONY EXCELLENT LOCATION!,Dannah,f,1,Rosedale,43.68509,-79.38388,Condominium,Entire home/apt,2,1,1,1,Real Bed,134,0,90,9,8,10,10,10,9
